assists,champLevel,combatPlayerScore,creepsPerMinDeltas_0-10,creepsPerMinDeltas_10-20,creepsPerMinDeltas_20-30,creepsPerMinDeltas_30-end,csDiffPerMinDeltas_0-10,csDiffPerMinDeltas_10-20,csDiffPerMinDeltas_20-30,csDiffPerMinDeltas_30-end,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,damageTakenDiffPerMinDeltas_0-10,damageTakenDiffPerMinDeltas_10-20,damageTakenDiffPerMinDeltas_20-30,damageTakenDiffPerMinDeltas_30-end,damageTakenPerMinDeltas_0-10,damageTakenPerMinDeltas_10-20,damageTakenPerMinDeltas_20-30,damageTakenPerMinDeltas_30-end,deaths,doubleKills,firstBloodAssist,firstBloodKill,firstInhibitorAssist,firstInhibitorKill,firstTowerAssist,firstTowerKill,goldEarned,goldPerMinDeltas_0-10,goldPerMinDeltas_10-20,goldPerMinDeltas_20-30,goldPerMinDeltas_30-end,goldSpent,inhibitorKills,item0,item1,item2,item3,item4,item5,item6,killingSprees,kills,largestCriticalStrike,largestKillingSpree,largestMultiKill,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicalDamageTaken,neutralMinionsKilled,neutralMinionsKilledEnemyJungle,neutralMinionsKilledTeamJungle,objectivePlayerScore,participantId,pentaKills,perkPrimaryStyle,perkSubStyle,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,playerScore0,playerScore1,playerScore2,playerScore3,playerScore4,playerScore5,playerScore6,playerScore7,playerScore8,playerScore9,quadraKills,sightWardsBoughtInGame,timeCCingOthers,totalDamageDealt,totalDamageDealtToChampions,totalDamageTaken,totalHeal,totalMinionsKilled,totalPlayerScore,totalScoreRank,totalTimeCrowdControlDealt,totalUnitsHealed,tripleKills,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,unrealKills,visionScore,visionWardsBoughtInGame,wardsKilled,wardsPlaced,win,xpDiffPerMinDeltas_0-10,xpDiffPerMinDeltas_10-20,xpDiffPerMinDeltas_20-30,xpDiffPerMinDeltas_30-end,xpPerMinDeltas_0-10,xpPerMinDeltas_10-20,xpPerMinDeltas_20-30,xpPerMinDeltas_30-end,DUO,DUO_CARRY,DUO_SUPPORT,NO_ROLE,SOLO,BOTTOM,JUNGLE,MIDDLE,NO_LANE,TOP
4.0,13.0,0.0,5.9,6.3000000000000025,0.0,0.0,2.6,4.4,0.0,0.0,5816.0,5816.0,10594.0,-82.6,-81.19999999999997,0.0,0.0,422.8,838.5,0.0,0.0,2.0,1.0,0,0,0,0,0,0,8557.0,288.3,516.8,0.0,0.0,7950.0,0.0,1055.0,3156.0,3071.0,3111.0,0.0,0.0,3340.0,1.0,8.0,0.0,7.0,2.0,950.0,3734.0,2086.0,5926.0,0.0,0.0,0.0,0.0,1.0,0.0,8400.0,8200.0,79446.0,13758.0,6666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,87435.0,15844.0,12613.0,1424.0,122.0,0.0,0.0,419.0,3.0,0.0,4255.0,0.0,20.0,0.0,0.0,2.0,0.0,0.0,1.0,1,203.9,150.9,0.0,0.0,525.1,557.1,0.0,0.0,0,0,0,0,1,0,0,1,0,0
5.0,11.0,0.0,5.0,0.0,0.0,0.0,2.74,0.0,0.0,0.0,3669.0,3669.0,5853.0,-124.96000000000002,0.0,0.0,0.0,478.4,0.0,0.0,0.0,2.0,5.0,0,1,0,1,0,1,11462.0,514.4,0.0,0.0,0.0,11050.0,1.0,1055.0,3147.0,3046.0,3087.0,3006.0,1038.0,3340.0,2.0,22.0,495.0,17.0,5.0,481.0,7937.0,2926.0,1853.0,4.0,4.0,0.0,0.0,2.0,1.0,8100.0,8000.0,55879.0,20803.0,10069.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,34.0,69894.0,23947.0,11922.0,5519.0,68.0,0.0,0.0,75.0,1.0,2.0,6077.0,217.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,238.2,0.0,0.0,0.0,523.6,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0
0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,860.0,0.0,0.0,0.0,0.0,91.5,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,5785.0,173.1,218.8,0.0,0.0,400.0,0.0,1028.0,0.0,0.0,0.0,0.0,0.0,3340.0,0.0,0.0,0.0,0.0,0.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8400.0,8200.0,527.0,0.0,915.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,527.0,0.0,915.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,44.4,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0
2.0,14.0,0.0,0.9,3.0,0.0,0.0,-1.4,1.0,0.0,0.0,3021.0,3021.0,48032.0,291.1,-125.40000000000003,0.0,0.0,567.4,1115.6,0.0,0.0,12.0,0.0,0,1,0,0,0,0,9587.0,209.1,374.2,0.0,0.0,4400.0,0.0,1054.0,3044.0,3067.0,3801.0,3123.0,1054.0,3340.0,2.0,7.0,0.0,2.0,1.0,186.0,1567.0,1567.0,7133.0,0.0,0.0,0.0,0.0,3.0,0.0,8400.0,8200.0,70401.0,17011.0,27252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,73834.0,20443.0,34386.0,4717.0,58.0,0.0,0.0,130.0,1.0,0.0,1864.0,1864.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,-66.70000000000002,76.70000000000005,0.0,0.0,280.1,498.6,0.0,0.0,0,0,0,0,1,0,0,0,0,1
0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,5461.0,150.0,196.8,0.0,0.0,650.0,0.0,1036.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,8000.0,8200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,108.5,14.3,0.0,0.0,0,0,0,1,0,0,1,0,0,0
0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.86,0.0,0.0,0.0,0.0,0.0,0.0,-284.69999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4031.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,8100.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,313.52,0.0,0.0,0.0,108.5,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0
7.0,11.0,0.0,1.2000000000000002,0.0,0.0,0.0,0.6399999999999999,0.0,0.0,0.0,1598.0,1598.0,9091.0,-107.20000000000002,0.0,0.0,0.0,402.1,0.0,0.0,0.0,5.0,1.0,0,0,1,0,0,0,8533.0,253.6,0.0,0.0,0.0,400.0,0.0,0.0,1036.0,0.0,0.0,0.0,0.0,3340.0,3.0,8.0,0.0,3.0,2.0,388.0,356.0,240.0,2189.0,8.0,0.0,8.0,0.0,1.0,0.0,8100.0,8000.0,34806.0,9253.0,10736.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,35488.0,9716.0,12925.0,4389.0,30.0,0.0,0.0,145.0,2.0,0.0,324.0,222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,126.93999999999996,0.0,0.0,0.0,294.7,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0
15.0,11.0,0.0,1.0,0.0,0.0,0.0,1.9,0.0,0.0,0.0,18262.0,12026.0,1883.0,-142.3599999999999,0.0,0.0,0.0,195.8,0.0,0.0,0.0,1.0,0.0,0,1,1,0,0,0,7761.0,311.5,0.0,0.0,0.0,3800.0,0.0,3010.0,3020.0,1056.0,1056.0,1056.0,1056.0,3340.0,1.0,5.0,0.0,5.0,1.0,1050.0,27857.0,5599.0,1023.0,4.0,0.0,0.0,0.0,5.0,0.0,8200.0,8100.0,12305.0,2045.0,4289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,49050.0,7645.0,7313.0,1685.0,20.0,0.0,0.0,178.0,2.0,0.0,8888.0,0.0,2000.0,4.0,0.0,0.0,0.0,0.0,0.0,1,230.3,0.0,0.0,0.0,421.6,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0
0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,5994.0,160.0,209.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8100.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,108.5,14.3,0.0,0.0,0,0,0,1,0,0,1,0,0,0
5.0,7.0,0.0,1.4,0.0,0.0,0.0,1.3200000000000005,0.0,0.0,0.0,290.0,290.0,7745.0,-61.579999999999984,0.0,0.0,0.0,469.70000000000016,0.0,0.0,0.0,4.0,0.0,0,0,0,0,0,0,5729.0,316.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3340.0,0.0,2.0,0.0,0.0,1.0,234.0,372.0,292.0,1217.0,0.0,0.0,0.0,0.0,4.0,0.0,8100.0,8000.0,14308.0,5453.0,5667.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,17715.0,5780.0,6884.0,2057.0,15.0,0.0,0.0,8.0,2.0,0.0,3034.0,34.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,152.22000000000003,0.0,0.0,0.0,272.7,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0
9.0,10.0,0.0,1.2,0.0,0.0,0.0,1.65,0.0,0.0,0.0,3486.0,3486.0,5325.0,-91.2,0.0,0.0,0.0,440.0,0.0,0.0,0.0,3.0,1.0,0,0,1,0,0,0,7520.0,295.8,0.0,0.0,0.0,2850.0,0.0,3044.0,3047.0,2003.0,1055.0,0.0,0.0,3340.0,2.0,6.0,0.0,3.0,2.0,447.0,264.0,224.0,1237.0,0.0,0.0,0.0,0.0,1.0,0.0,8100.0,8000.0,23724.0,6062.0,7404.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,24044.0,6342.0,8641.0,2438.0,19.0,0.0,0.0,51.0,1.0,0.0,56.0,56.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1,132.8,0.0,0.0,0.0,283.7999999999999,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1
9.0,8.0,0.0,1.3,0.0,0.0,0.0,1.1,0.0,0.0,0.0,1088.0,1088.0,1190.0,-212.6,0.0,0.0,0.0,277.0,0.0,0.0,0.0,1.0,1.0,0,0,1,0,0,0,5374.0,432.8,0.0,0.0,0.0,2450.0,0.0,1056.0,2003.0,3010.0,1026.0,0.0,0.0,3340.0,1.0,4.0,0.0,3.0,2.0,423.0,6239.0,3232.0,226.0,0.0,0.0,0.0,0.0,2.0,0.0,8200.0,8100.0,5444.0,2044.0,3348.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,11683.0,5276.0,3574.0,1512.0,14.0,0.0,0.0,39.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,188.2,0.0,0.0,0.0,393.7,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0
14.0,10.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1796.0,1796.0,2947.0,0.0,0.0,0.0,0.0,447.9,0.0,0.0,0.0,2.0,1.0,0,0,0,1,0,0,7346.0,385.3,0.0,0.0,0.0,4900.0,1.0,3071.0,3086.0,1028.0,1042.0,0.0,0.0,3340.0,2.0,14.0,313.0,12.0,2.0,575.0,6058.0,1138.0,853.0,0.0,0.0,0.0,0.0,3.0,0.0,8100.0,8000.0,26041.0,10776.0,5620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,32279.0,12095.0,8473.0,3359.0,28.0,0.0,0.0,45.0,1.0,0.0,180.0,180.0,2000.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,384.5,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0
1.0,9.0,0.0,1.0,0.0,0.0,0.0,1.46,0.0,0.0,0.0,1369.0,1369.0,5523.0,-97.02000000000008,0.0,0.0,0.0,320.7000000000001,0.0,0.0,0.0,5.0,0.0,0,0,0,0,0,0,5553.0,229.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3340.0,0.0,1.0,197.0,0.0,1.0,395.0,7252.0,250.0,628.0,0.0,0.0,0.0,0.0,5.0,0.0,8000.0,8200.0,16660.0,727.0,5366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23912.0,977.0,5995.0,1096.0,36.0,0.0,0.0,119.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,154.00000000000003,0.0,0.0,0.0,205.9,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0
0.0,12.0,0.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12099.0,6106.0,3171.0,0.0,0.0,0.0,0.0,233.4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8959.0,430.8,0.0,0.0,0.0,5450.0,1.0,1055.0,3072.0,3086.0,3006.0,1042.0,0.0,3340.0,1.0,8.0,528.0,8.0,1.0,0.0,1657.0,211.0,502.0,12.0,0.0,4.0,0.0,2.0,0.0,8000.0,8200.0,52211.0,7721.0,2723.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,58388.0,7932.0,3226.0,501.0,62.0,0.0,0.0,115.0,1.0,0.0,4519.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,485.8,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0
2.0,13.0,0.0,3.0,0.0,0.0,0.0,1.42,0.0,0.0,0.0,5489.0,5489.0,8526.0,-64.70000000000003,0.0,0.0,0.0,456.9,0.0,0.0,0.0,3.0,0.0,0,1,0,1,0,0,8968.0,287.5,0.0,0.0,0.0,3150.0,1.0,1054.0,3044.0,1036.0,3111.0,0.0,0.0,3340.0,2.0,7.0,0.0,3.0,1.0,441.0,2725.0,831.0,1839.0,0.0,0.0,0.0,0.0,5.0,0.0,8400.0,8200.0,50447.0,5930.0,10033.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,53172.0,6761.0,11873.0,459.0,62.0,0.0,0.0,195.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1,197.06,0.0,0.0,0.0,461.8,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0
0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004,0.0,0.0,0.0,262.0,262.0,702.0,-99.9600000000001,0.0,0.0,0.0,87.7,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,3484.0,178.5,0.0,0.0,0.0,1350.0,0.0,1055.0,1055.0,1055.0,0.0,0.0,0.0,3340.0,0.0,0.0,0.0,0.0,0.0,414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8100.0,8000.0,262.0,0.0,877.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262.0,0.0,877.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,115.48000000000002,0.0,0.0,0.0,114.9,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0
9.0,11.0,0.0,5.2,0.0,0.0,0.0,0.18000000000000005,0.0,0.0,0.0,2681.0,2681.0,2508.0,-174.29999999999995,0.0,0.0,0.0,350.70000000000016,0.0,0.0,0.0,0.0,2.0,0,0,0,1,0,0,7932.0,359.4,0.0,0.0,0.0,7010.0,1.0,1056.0,1056.0,3165.0,3020.0,1058.0,1052.0,3340.0,1.0,11.0,0.0,11.0,3.0,0.0,26774.0,9474.0,2359.0,4.0,4.0,0.0,0.0,3.0,0.0,8200.0,8100.0,11798.0,3176.0,4835.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,51992.0,15541.0,7195.0,1035.0,73.0,0.0,0.0,57.0,2.0,1.0,13418.0,2890.0,0.0,1.0,0.0,9.0,1.0,0.0,4.0,1,67.52,0.0,0.0,0.0,495.5,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0
15.0,14.0,0.0,2.3,0.0,0.0,0.0,-0.1000000000000002,0.0,0.0,0.0,6580.0,6580.0,9705.0,-8.07999999999997,0.0,0.0,0.0,276.5,0.0,0.0,0.0,0.0,4.0,0,0,1,0,0,1,11533.0,305.4,0.0,0.0,0.0,4150.0,0.0,1055.0,1042.0,1042.0,1038.0,3108.0,3108.0,3340.0,1.0,16.0,0.0,16.0,2.0,0.0,8734.0,4021.0,4336.0,8.0,0.0,8.0,0.0,4.0,0.0,8400.0,8200.0,61168.0,23482.0,9486.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,69903.0,27503.0,13823.0,5951.0,59.0,0.0,0.0,33.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1,98.71999999999998,0.0,0.0,0.0,429.2,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0
3.0,5.0,0.0,0.0,0.0,0.0,0.0,1.96,0.0,0.0,0.0,2514.0,1081.0,6502.0,-140.26,0.0,0.0,0.0,311.6,0.0,0.0,0.0,4.0,0.0,0,0,0,0,0,0,4152.0,212.8,0.0,0.0,0.0,350.0,1.0,1036.0,0.0,0.0,0.0,0.0,0.0,3340.0,0.0,0.0,0.0,0.0,0.0,483.0,67.0,67.0,314.0,14.0,0.0,6.0,0.0,1.0,0.0,8400.0,8200.0,11956.0,690.0,4558.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12288.0,758.0,4872.0,538.0,1.0,0.0,0.0,110.0,1.0,0.0,264.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,1,248.06,0.0,0.0,0.0,51.7,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0
5.0,13.0,0.0,2.5,3.2,0.0,0.0,0.0,0.0,0.0,0.0,3749.0,3749.0,21017.0,0.0,0.0,0.0,0.0,532.8,918.7,0.0,0.0,1.0,4.0,0,1,0,1,0,0,14055.0,426.0,680.5999999999998,0.0,0.0,10900.0,1.0,1054.0,3071.0,3111.0,3742.0,3065.0,3801.0,3340.0,1.0,23.0,0.0,23.0,4.0,424.0,2330.0,2330.0,3936.0,0.0,0.0,0.0,0.0,4.0,0.0,8400.0,8200.0,66178.0,22056.0,17596.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,75524.0,25227.0,21533.0,5636.0,65.0,0.0,0.0,68.0,1.0,1.0,7015.0,840.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,411.6,451.1,0.0,0.0,1,0,0,0,0,0,0,1,0,0
1.0,8.0,0.0,0.4,1.6,0.0,0.0,0.0,0.0,0.0,0.0,458.0,458.0,5145.0,0.0,0.0,0.0,0.0,335.0,430.2,0.0,0.0,1.0,0.0,0,0,0,0,0,0,6368.0,167.3,389.8,0.0,0.0,4250.0,0.0,3020.0,3027.0,1055.0,0.0,0.0,0.0,3340.0,0.0,1.0,0.0,0.0,1.0,194.0,7113.0,892.0,1885.0,8.0,4.0,4.0,0.0,5.0,0.0,8200.0,8100.0,13797.0,1566.0,5766.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,20910.0,2458.0,7652.0,846.0,20.0,0.0,0.0,41.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,142.2,355.5,0.0,0.0,0,0,0,1,0,0,1,0,0,0
0.0,12.0,0.0,2.4000000000000004,0.0,0.0,0.0,2.1,0.0,0.0,0.0,6069.0,6069.0,4038.0,-165.82,0.0,0.0,0.0,317.7999999999999,0.0,0.0,0.0,3.0,0.0,0,1,0,0,0,0,8646.0,330.3,0.0,0.0,0.0,5500.0,0.0,3020.0,1056.0,1056.0,3010.0,1028.0,3174.0,3340.0,3.0,11.0,0.0,4.0,1.0,538.0,20603.0,6317.0,1420.0,0.0,0.0,0.0,0.0,4.0,0.0,8200.0,8100.0,15874.0,2077.0,8017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,42192.0,10534.0,9437.0,2178.0,44.0,0.0,0.0,60.0,1.0,0.0,5714.0,2138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,188.12,0.0,0.0,0.0,456.3,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0
2.0,10.0,0.0,3.7,0.0,0.0,0.0,2.3,0.0,0.0,0.0,5377.0,5377.0,3279.0,-149.68000000000004,0.0,0.0,0.0,350.5,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,5834.0,328.7999999999999,0.0,0.0,0.0,4100.0,0.0,3020.0,1056.0,3116.0,0.0,0.0,0.0,3340.0,0.0,1.0,0.0,0.0,1.0,407.0,22383.0,2339.0,915.0,0.0,0.0,0.0,0.0,3.0,0.0,8200.0,8100.0,10298.0,352.0,3926.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,32681.0,2692.0,4842.0,393.0,48.0,0.0,0.0,164.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1,215.12,0.0,0.0,0.0,454.5,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0
0.0,4.0,0.0,0.3,0.0,0.0,0.0,2.54,0.0,0.0,0.0,175.0,175.0,1354.0,-270.06,0.0,0.0,0.0,94.6,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,2970.0,193.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3340.0,0.0,0.0,0.0,0.0,0.0,321.0,25.0,0.0,105.0,0.0,0.0,0.0,0.0,4.0,0.0,8200.0,8100.0,1944.0,335.0,841.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1969.0,335.0,946.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,238.76,0.0,0.0,0.0,163.8,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0
0.0,6.0,0.0,0.6,0.0,0.0,0.0,2.96,0.0,0.0,0.0,1874.0,1874.0,4539.0,-168.33999999999997,0.0,0.0,0.0,468.7,0.0,0.0,0.0,5.0,1.0,0,0,0,0,0,0,4648.0,313.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3340.0,1.0,3.0,0.0,2.0,2.0,264.0,40.0,40.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,8400.0,8200.0,10630.0,502.0,5899.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10670.0,542.0,5899.0,382.0,13.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,256.66,0.0,0.0,0.0,153.9,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0
0.0,2.0,0.0,0.2,0.0,0.0,0.0,1.64,0.0,0.0,0.0,143.0,143.0,526.0,-48.36000000000002,0.0,0.0,0.0,78.5,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,3854.0,173.5,0.0,0.0,0.0,450.0,0.0,1055.0,0.0,0.0,0.0,0.0,0.0,3340.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,8400.0,8200.0,1488.0,0.0,785.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1488.0,0.0,785.0,23.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,188.58000000000004,0.0,0.0,0.0,32.7,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0
11.0,10.0,0.0,2.5,0.0,0.0,0.0,1.2200000000000002,0.0,0.0,0.0,2078.0,2078.0,7889.0,-184.38,0.0,0.0,0.0,427.2,0.0,0.0,0.0,2.0,6.0,0,1,0,0,0,1,10355.0,529.6,0.0,0.0,0.0,8600.0,0.0,3057.0,3812.0,3072.0,0.0,0.0,0.0,3340.0,3.0,20.0,0.0,8.0,3.0,509.0,1302.0,1240.0,2524.0,4.0,0.0,4.0,0.0,4.0,0.0,8400.0,8200.0,58859.0,27588.0,5365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60162.0,28828.0,10406.0,5450.0,42.0,0.0,0.0,6.0,4.0,1.0,0.0,0.0,2517.0,1.0,0.0,0.0,0.0,0.0,0.0,1,116.62,0.0,0.0,0.0,365.6,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0
